0, 0, 0.935
1, 0, 0.935
2, 0, 0.935
3, 0, 0.935
4, 0, 0.931
5, 0, 0.931
6, 0, 0.931
7, 0, 0.931
8, 0, 0.931
9, 0, 0.931
10, 0, 0.931
11, 0, 0.931
12, 0, 0.928
13, 0, 0.928
14, 0, 0.931
15, 0, 0.931
16, 0, 0.931
17, 0, 0.928
18, 0, 0.928
19, 0, 0.928
20, 0, 0.928
21, 0, 0.928
22, 0, 0.928
23, 0, 0.928
24, 0, 0.928
25, 0, 0.928
26, 0, 0.928
27, 0, 0.928
28, 0, 0.924
29, 0, 0.924
30, 0, 0.924
31, 0, 0.924
32, 0, 0.928
33, 0, 0.928
34, 0, 0.924
35, 0, 0.931
36, 0, 0.928
37, 0, 0.928
38, 0, 0.931
39, 0, 0.924
40, 0, 0.928
41, 0, 0.928
42, 0, 0.928
43, 0, 0.928
44, 0, 0.924
45, 0, 0.931
46, 0, 0.928
47, 0, 0.924
48, 0, 0.928
49, 0, 0.928
0, 1, 0.931
1, 1, 0.931
2, 1, 0.931
3, 1, 0.931
4, 1, 0.931
5, 1, 0.931
6, 1, 0.931
7, 1, 0.931
8, 1, 0.928
9, 1, 0.928
10, 1, 0.928
11, 1, 0.928
12, 1, 0.928
13, 1, 0.928
14, 1, 0.928
15, 1, 0.928
16, 1, 0.928
17, 1, 0.928
18, 1, 0.928
19, 1, 0.928
20, 1, 0.928
21, 1, 0.928
22, 1, 0.928
23, 1, 0.928
24, 1, 0.928
25, 1, 0.928
26, 1, 0.928
27, 1, 0.928
28, 1, 0.928
29, 1, 0.924
30, 1, 0.924
31, 1, 0.924
32, 1, 0.928
33, 1, 0.928
34, 1, 0.924
35, 1, 0.931
36, 1, 0.928
37, 1, 0.928
38, 1, 0.928
39, 1, 0.924
40, 1, 0.928
41, 1, 0.928
42, 1, 0.928
43, 1, 0.924
44, 1, 0.928
45, 1, 0.928
46, 1, 0.924
47, 1, 0.924
48, 1, 0.924
49, 1, 0.924
0, 2, 0.931
1, 2, 0.931
2, 2, 0.931
3, 2, 0.931
4, 2, 0.931
5, 2, 0.931
6, 2, 0.928
7, 2, 0.928
8, 2, 0.928
9, 2, 0.928
10, 2, 0.928
11, 2, 0.928
12, 2, 0.928
13, 2, 0.928
14, 2, 0.928
15, 2, 0.928
16, 2, 0.928
17, 2, 0.928
18, 2, 0.928
19, 2, 0.928
20, 2, 0.924
21, 2, 0.924
22, 2, 0.924
23, 2, 0.924
24, 2, 0.920
25, 2, 0.920
26, 2, 0.924
27, 2, 0.928
28, 2, 0.920
29, 2, 0.920
30, 2, 0.924
31, 2, 0.924
32, 2, 0.928
33, 2, 0.924
34, 2, 0.928
35, 2, 0.928
36, 2, 0.928
37, 2, 0.928
38, 2, 0.924
39, 2, 0.924
40, 2, 0.924
41, 2, 0.924
42, 2, 0.924
43, 2, 0.928
44, 2, 0.924
45, 2, 0.920
46, 2, 0.924
47, 2, 0.924
48, 2, 0.924
49, 2, 0.924
0, 3, 0.928
1, 3, 0.928
2, 3, 0.931
3, 3, 0.931
4, 3, 0.928
5, 3, 0.928
6, 3, 0.928
7, 3, 0.928
8, 3, 0.928
9, 3, 0.928
10, 3, 0.924
11, 3, 0.928
12, 3, 0.928
13, 3, 0.928
14, 3, 0.928
15, 3, 0.928
16, 3, 0.928
17, 3, 0.924
18, 3, 0.924
19, 3, 0.924
20, 3, 0.924
21, 3, 0.920
22, 3, 0.920
23, 3, 0.928
24, 3, 0.935
25, 3, 0.931
26, 3, 0.924
