0, 0, 0.975
1, 0, 0.975
2, 0, 0.975
3, 0, 0.975
4, 0, 0.971
5, 0, 0.971
6, 0, 0.971
7, 0, 0.971
8, 0, 0.971
9, 0, 0.971
10, 0, 0.971
11, 0, 0.971
12, 0, 0.967
13, 0, 0.967
14, 0, 0.971
15, 0, 0.971
16, 0, 0.971
17, 0, 0.967
18, 0, 0.967
19, 0, 0.967
20, 0, 0.967
21, 0, 0.967
22, 0, 0.967
23, 0, 0.967
24, 0, 0.967
25, 0, 0.967
26, 0, 0.967
27, 0, 0.967
28, 0, 0.963
29, 0, 0.963
30, 0, 0.963
31, 0, 0.963
32, 0, 0.967
33, 0, 0.967
34, 0, 0.963
35, 0, 0.971
36, 0, 0.967
37, 0, 0.967
38, 0, 0.971
39, 0, 0.963
40, 0, 0.967
41, 0, 0.967
42, 0, 0.967
43, 0, 0.967
44, 0, 0.963
45, 0, 0.971
46, 0, 0.967
47, 0, 0.963
48, 0, 0.967
49, 0, 0.967
0, 1, 0.971
1, 1, 0.971
2, 1, 0.971
3, 1, 0.971
4, 1, 0.971
5, 1, 0.971
6, 1, 0.971
7, 1, 0.971
8, 1, 0.967
9, 1, 0.967
10, 1, 0.967
11, 1, 0.967
12, 1, 0.967
13, 1, 0.967
14, 1, 0.967
15, 1, 0.967
16, 1, 0.967
17, 1, 0.967
18, 1, 0.967
19, 1, 0.967
20, 1, 0.967
21, 1, 0.967
22, 1, 0.967
23, 1, 0.967
24, 1, 0.967
25, 1, 0.967
26, 1, 0.967
27, 1, 0.967
28, 1, 0.967
29, 1, 0.963
30, 1, 0.963
31, 1, 0.963
32, 1, 0.967
33, 1, 0.967
34, 1, 0.963
35, 1, 0.971
36, 1, 0.967
37, 1, 0.967
38, 1, 0.967
39, 1, 0.963
40, 1, 0.967
41, 1, 0.967
42, 1, 0.967
43, 1, 0.963
44, 1, 0.967
45, 1, 0.967
46, 1, 0.963
47, 1, 0.963
48, 1, 0.963
49, 1, 0.963
0, 2, 0.971
1, 2, 0.971
2, 2, 0.971
3, 2, 0.971
4, 2, 0.971
5, 2, 0.971
6, 2, 0.967
7, 2, 0.967
8, 2, 0.967
9, 2, 0.967
10, 2, 0.967
11, 2, 0.967
12, 2, 0.967
13, 2, 0.967
14, 2, 0.967
15, 2, 0.967
16, 2, 0.967
17, 2, 0.967
18, 2, 0.967
19, 2, 0.967
20, 2, 0.963
21, 2, 0.963
22, 2, 0.963
23, 2, 0.963
24, 2, 0.959
25, 2, 0.959
26, 2, 0.963
27, 2, 0.967
28, 2, 0.959
29, 2, 0.959
30, 2, 0.963
31, 2, 0.963
32, 2, 0.967
33, 2, 0.963
34, 2, 0.967
35, 2, 0.967
36, 2, 0.967
37, 2, 0.967
38, 2, 0.963
39, 2, 0.963
40, 2, 0.963
41, 2, 0.963
42, 2, 0.963
43, 2, 0.967
44, 2, 0.963
45, 2, 0.959
46, 2, 0.963
47, 2, 0.963
48, 2, 0.963
49, 2, 0.963
0, 3, 0.967
1, 3, 0.967
2, 3, 0.971
3, 3, 0.971
4, 3, 0.967
5, 3, 0.967
6, 3, 0.967
7, 3, 0.967
8, 3, 0.967
9, 3, 0.967
10, 3, 0.963
11, 3, 0.967
12, 3, 0.967
13, 3, 0.967
14, 3, 0.967
15, 3, 0.967
16, 3, 0.967
17, 3, 0.963
18, 3, 0.963
19, 3, 0.963
20, 3, 0.963
21, 3, 0.959
22, 3, 0.959
23, 3, 0.967
24, 3, 0.975
25, 3, 0.971
26, 3, 0.963
27, 3, 0.963
28, 3, 0.967
29, 3, 0.967
30, 3, 0.963
31, 3, 0.963
32, 3, 0.971
33, 3, 0.967
34, 3, 0.967
35, 3, 0.967
36, 3, 0.971
37, 3, 0.967
38, 3, 0.963
39, 3, 0.963
40, 3, 0.967
41, 3, 0.963
42, 3, 0.963
43, 3, 0.959
44, 3, 0.959
45, 3, 0.963
46, 3, 0.959
47, 3, 0.959
48, 3, 0.959
49, 3, 0.959
0, 4, 0.978
1, 4, 0.975
2, 4, 0.971
3, 4, 0.967
4, 4, 0.967
5, 4, 0.967
6, 4, 0.967
7, 4, 0.963
8, 4, 0.963
9, 4, 0.967
10, 4, 0.967
11, 4, 0.967
12, 4, 0.963
13, 4, 0.963
14, 4, 0.963
15, 4, 0.967
16, 4, 0.967
17, 4, 0.967
18, 4, 0.963
19, 4, 0.963
20, 4, 0.963
21, 4, 0.955
22, 4, 0.901
23, 4, 0.847
24, 4, 0.793
25, 4, 0.808
26, 4, 0.889
27, 4, 0.893
28, 4, 0.859
29, 4, 0.866
30, 4, 0.920
31, 4, 0.959
32, 4, 0.971
33, 4, 0.967
34, 4, 0.967
35, 4, 0.971
36, 4, 0.971
37, 4, 0.963
38, 4, 0.963
39, 4, 0.963
40, 4, 0.959
41, 4, 0.963
42, 4, 0.959
43, 4, 0.959
44, 4, 0.959
45, 4, 0.959
46, 4, 0.959
47, 4, 0.959
48, 4, 0.959
49, 4, 0.959
0, 5, 0.940
1, 5, 0.944
2, 5, 0.963
3, 5, 0.975
4, 5, 0.971
5, 5, 0.971
6, 5, 0.971
7, 5, 0.967
8, 5, 0.963
9, 5, 0.963
10, 5, 0.963
11, 5, 0.963
12, 5, 0.963
13, 5, 0.963
14, 5, 0.963
15, 5, 0.963
16, 5, 0.963
17, 5, 0.963
18, 5, 0.967
19, 5, 0.951
20, 5, 0.835
21, 5, 0.723
22, 5, 0.603
23, 5, 0.499
24, 5, 0.526
25, 5, 0.719
